#
# Conversion factors from activity to Hp(0.07) taken from the Swiss STSV Anhang 3. The magnitude of the values
# has already been scaled to yield mSv/h!
#
# Z A Limit [Bq/(mSv/h)]
#
U	240	1.000000E+06
Np	232	2.500000E+06
Np	233	2.500000E+07
Np	234	1.250000E+07
Np	235	3.333333E+08
Np	236	1.000000E+06
Np	237	3.333333E+07
Np	238	1.000000E+06
Np	239	5.000000E+05
Np	240	3.333333E+05
Np	-240	1.000000E+06
Pu	234	1.666667E+08
Pu	235	1.250000E+08
Pu	236	1.000000E+09
Pu	237	1.666667E+08
Pu	238	1.000000E+09
Pu	239	1.000000E+09
Pu	240	1.000000E+09
Pu	241	1.000000E+09
Pu	242	1.000000E+09
Pu	243	1.000000E+06
Pu	244	1.000000E+09
Pu	245	5.000000E+05
Pu	246	1.428571E+06
Am	237	1.250000E+06
Am	238	1.666667E+07
Am	239	1.000000E+06
Am	240	2.000000E+07
Am	241	1.666667E+08
Am	242	1.000000E+06
Am	-242	5.000000E+08
Am	243	5.000000E+08
Am	244	3.333333E+05
Am	-244	1.000000E+06
Am	245	5.000000E+05
Am	246	2.500000E+05
Am	-246	1.000000E+06
Cm	238	1.428571E+08
Cm	240	1.000000E+09
Cm	241	1.666667E+06
Cm	242	1.000000E+09
Cm	243	1.000000E+06
Cm	244	1.000000E+09
Cm	245	2.500000E+06
Cm	-246	1.000000E+09
Cm	247	1.000000E+07
Cm	248	1.000000E+09
Cm	249	1.000000E+06
Cm	250	1.000000E+09
Bk	245	5.000000E+05
Bk	246	3.333333E+07
Bk	247	1.250000E+06
Bk	249	5.000000E+07
Bk	250	1.000000E+06
Cf	244	1.000000E+09
Cf	246	1.000000E+09
Cf	248	1.000000E+09
Cf	249	5.000000E+06
Cf	250	1.000000E+09
Cf	251	1.000000E+06
Cf	252	1.000000E+09
Cf	253	1.250000E+06
Cf	254	1.000000E+09
Es	250	5.000000E+07
Es	251	5.000000E+06
Es	253	1.000000E+09
Es	254	1.666667E+08
Es	-254	1.000000E+06
Fm	252	1.000000E+09
Fm	253	5.000000E+06
Fm	254	1.000000E+09
Fm	255	2.000000E+08
Fm	257	1.666667E+06
Md	257	3.333333E+07
Md	258	5.000000E+08
